id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
klay-token,klay,Klaytn,https://coin-images.coingecko.com/coins/images/9672/large/klaytn.png?1696509742,0.138439,806210935,89,806510463,24608553,0.144182,0.137493,-0.001864410105566455,-1.32884,-8034761.565320611,-0.98677,5806693656.94806,5808850993.57236,,4.34,-96.80008,2021-03-30T03:44:28.828Z,0.06044,129.71989,2020-04-29T08:19:34.574Z,,2024-09-01T17:43:35.153Z
bittorrent,btt,BitTorrent,https://coin-images.coingecko.com/coins/images/22457/large/btt_logo.png?1696521780,8.2815e-07,802024202,90,820043262,17956171,8.55598e-07,8.26693e-07,-1.9983925747e-08,-2.35622,-18963920.54804814,-2.30989,968246428571000.0,990000000000000.0,990000000000000.0,3.43e-06,-75.86512,2022-01-21T04:00:31.909Z,3.65368e-07,126.66195,2023-10-13T05:10:41.241Z,,2024-09-01T17:44:35.788Z
fasttoken,ftn,Fasttoken,https://coin-images.coingecko.com/coins/images/28478/large/lightenicon_200x200.png?1696527472,2.46,799585887,91,2162802404,72077418,2.47,2.41,0.04462295,1.84989,14994247.0,1.91109,325335120.37373453,880000000.0,1000000000.0,2.6,-5.4872,2024-08-27T18:23:15.020Z,0.398142,516.01527,2023-01-21T10:15:39.503Z,,2024-09-01T17:44:39.052Z
elrond-erd-2,egld,MultiversX,https://coin-images.coingecko.com/coins/images/12335/large/egld-token-logo.png?1696512162,27.56,753728053,93,753869982,13822539,29.01,27.38,-1.3449660932565095,-4.65304,-37168413.95302904,-4.69953,27360182.0,27365334.0,31415926.0,545.64,-94.95132,2021-11-23T10:33:26.737Z,6.51,323.3748,2020-10-07T01:44:53.554Z,,2024-09-01T17:44:37.603Z
usdd,usdd,USDD,https://coin-images.coingecko.com/coins/images/25380/large/UUSD.jpg?1696524513,1.0,753639509,92,753639509,2240360,1.005,0.994069,-0.000223851266862862,-0.02238,-80909.62254178524,-0.01073,753457941.493242,753457941.493242,,1.052,-5.10986,2023-10-23T22:45:25.398Z,0.928067,7.54316,2022-06-19T16:15:11.558Z,,2024-09-01T17:44:41.897Z
mantra-dao,om,MANTRA,https://coin-images.coingecko.com/coins/images/12151/large/OM_Token.png?1696511991,0.881707,743447187,94,783765936,13547170,0.911909,0.880492,-0.022796476155153234,-2.52033,-18781555.10664022,-2.46403,843162368.65,888888888.0,888888888.0,1.41,-37.64861,2024-07-21T23:11:14.036Z,0.01726188,5007.09206,2023-10-12T17:25:09.068Z,,2024-09-01T17:44:39.895Z
based-brett,brett,Brett,https://coin-images.coingecko.com/coins/images/35529/large/1000050750.png?1709031995,0.074023,733202588,95,733202588,23604234,0.080716,0.072754,-0.006233494923168729,-7.767,-63047600.8840363,-7.91806,9910172676.7225,9910172676.71268,9999998988.0,0.193328,-61.68169,2024-06-09T12:55:51.835Z,0.00084753,8640.71657,2024-02-29T08:40:24.951Z,,2024-09-01T17:44:34.867Z
flare-networks,flr,Flare,https://coin-images.coingecko.com/coins/images/28624/large/FLR-icon200x200.png?1696527609,0.01550751,720447042,96,1589261938,3711697,0.0161673,0.01550192,-0.000573984992160244,-3.56923,-26817609.95494008,-3.58877,46459253314.1536,102486260077.738,,0.150073,-89.6496,2023-01-10T03:14:05.921Z,0.00827405,87.73322,2023-10-19T03:35:41.663Z,,2024-09-01T17:43:55.884Z
eos,eos,EOS,https://coin-images.coingecko.com/coins/images/738/large/eos-eos-logo.png?1696501893,0.461054,696663967,97,967640750,57642091,0.482625,0.460367,-0.019062670086666844,-3.97043,-29015270.058416963,-3.99836,1511918892.6293,2100000000.0,2100000000.0,22.71,-97.97059,2018-04-29T07:50:33.540Z,0.408029,12.95866,2024-08-05T06:45:13.453Z,"{'times': -0.5342893757899841, 'currency': 'usd', 'percentage': -53.428937578998415}",2024-09-01T17:44:37.536Z
beam-2,beam,Beam,https://coin-images.coingecko.com/coins/images/32417/large/chain-logo.png?1698114384,0.01342715,686905007,98,837466221,25289454,0.01479788,0.01337369,-0.001329352362741598,-9.00859,-68805826.92051935,-9.10478,51209507703.0,62434008330.0,62434008330.0,0.04416304,-69.54517,2024-03-10T10:40:22.381Z,0.0043383,210.02404,2023-10-29T08:20:14.064Z,,2024-09-01T17:44:34.762Z
gala,gala,GALA,https://coin-images.coingecko.com/coins/images/12493/large/GALA_token_image_-_200PNG.png?1709725869,0.01787913,684952009,99,684952080,75399645,0.0191667,0.01784118,-0.001079176710546567,-5.69237,-42020123.85472906,-5.78016,38334628286.8458,38334632282.8458,50000000000.0,0.824837,-97.8342,2021-11-26T01:03:48.731Z,0.00013475,13157.4635,2020-12-28T08:46:48.367Z,,2024-09-01T17:44:38.513Z
axie-infinity,axs,Axie Infinity,https://coin-images.coingecko.com/coins/images/13029/large/axie_infinity_logo.png?1696512817,4.52,674296947,100,1220027293,20100480,4.75,4.51,-0.1818916940625357,-3.86839,-27425646.316577673,-3.90833,149226313.900959,270000000.0,270000000.0,164.9,-97.2588,2021-11-06T19:29:29.482Z,0.123718,3553.6048,2020-11-06T08:05:43.662Z,,2024-09-01T17:44:34.867Z
bitcoin,btc,Bitcoin,https://coin-images.coingecko.com/coins/images/1/large/bitcoin.png?1696501400,58009.0,1145722695874,1,1218353258953,21149614611,59130.0,57674.0,-905.5520788265203,-1.53706,-17639036304.88916,-1.51621,19748112.0,21000000.0,21000000.0,73738.0,-21.34108,2024-03-14T07:10:36.635Z,67.81,85436.53187,2013-07-06T00:00:00.000Z,,2024-09-01T17:44:35.329Z
ethereum,eth,Ethereum,https://coin-images.coingecko.com/coins/images/279/large/ethereum.png?1696501628,2464.28,296281140163,2,296281140163,8162117260,2525.17,2447.2,-40.32211813055483,-1.60992,-5015589879.358887,-1.66467,120305767.32756,120305767.32756,,4878.26,-49.50369,2021-11-10T14:24:19.604Z,0.432979,568828.83932,2015-10-20T00:00:00.000Z,"{'times': 55.808346447692955, 'currency': 'btc', 'percentage': 5580.834644769296}",2024-09-01T17:44:38.636Z
tether,usdt,Tether,https://coin-images.coingecko.com/coins/images/325/large/Tether.png?1696501661,1.0,118243520787,3,118243520787,26540025853,1.004,0.997862,0.00032748,0.03275,23417072.0,0.01981,118228802316.484,118228802316.484,,1.32,-24.36451,2018-07-24T00:00:00.000Z,0.572521,74.79353,2015-03-02T00:00:00.000Z,,2024-09-01T17:44:43.503Z
binancecoin,bnb,BNB,https://coin-images.coingecko.com/coins/images/825/large/bnb-icon2_2x.png?1696501970,517.24,75516796298,4,75516796298,457665308,535.34,514.14,-15.075655502039808,-2.83208,-2141670903.6535187,-2.75781,145887575.79,145887575.79,200000000.0,717.48,-27.94764,2024-06-06T14:10:59.816Z,0.0398177,1298211.85837,2017-10-19T00:00:00.000Z,,2024-09-01T17:44:35.653Z
solana,sol,Solana,https://coin-images.coingecko.com/coins/images/4128/large/solana.png?1718769756,132.37,61742238965,5,77214839714,2022749870,136.29,130.35,-3.3739793803516136,-2.48556,-1565798203.0726395,-2.4733,466584922.88757,583511071.799565,,259.96,-49.09862,2021-11-06T21:54:35.825Z,0.500801,26322.2286,2020-05-11T19:35:23.449Z,,2024-09-01T17:44:41.799Z
usd-coin,usdc,USDC,https://coin-images.coingecko.com/coins/images/6319/large/usdc.png?1696506694,1.0,34732653257,6,34732889855,3302928170,1.002,0.996174,0.00054714,0.05472,8430146.0,0.02428,34716727218.3794,34716963708.4092,,1.17,-14.68793,2019-05-08T00:40:28.300Z,0.877647,13.99348,2023-03-11T08:02:13.981Z,,2024-09-01T17:44:42.389Z
ripple,xrp,XRP,https://coin-images.coingecko.com/coins/images/44/large/xrp-symbol-white-128.png?1696501442,0.55342,31113856250,7,55304959392,535393957,0.568124,0.552618,-0.0104755348456701,-1.85771,-608584440.3322678,-1.91847,56251561168.0,99987294444.0,100000000000.0,3.4,-83.7204,2018-01-07T00:00:00.000Z,0.00268621,20496.10755,2014-05-22T00:00:00.000Z,,2024-09-01T17:44:32.640Z
staked-ether,steth,Lido Staked Ether,https://coin-images.coingecko.com/coins/images/13442/large/steth_logo.png?1696513206,2462.87,24129975789,8,24130169992,31035349,2525.4,2446.31,-41.250157720777224,-1.64729,-415644420.5918503,-1.69335,9798013.4992758,9798092.35574212,,4829.57,-48.99753,2021-11-10T14:40:47.256Z,482.9,410.08895,2020-12-22T04:08:21.854Z,,2024-09-01T17:44:41.156Z
dogecoin,doge,Dogecoin,https://coin-images.coingecko.com/coins/images/5/large/dogecoin.png?1696501409,0.097166,14157101389,9,14157344178,364665555,0.102046,0.097023,-0.003787734830347195,-3.75193,-545005660.7548923,-3.70699,145775716383.705,145778216383.705,,0.731578,-86.71884,2021-05-08T05:08:23.458Z,8.69e-05,111704.2097,2015-05-06T00:00:00.000Z,,2024-09-01T17:44:37.302Z
tron,trx,TRON,https://coin-images.coingecko.com/coins/images/1094/large/tron-logo.png?1696502193,0.156438,13574346040,10,13574360332,376494895,0.157926,0.155883,-0.000891209032649137,-0.56646,-70308241.49315071,-0.51528,86770544096.3021,86770635455.5297,,0.231673,-32.45495,2018-01-05T00:00:00.000Z,0.00180434,8572.60857,2017-11-12T00:00:00.000Z,"{'times': 81.33580287074153, 'currency': 'usd', 'percentage': 8133.580287074153}",2024-09-01T17:44:42.861Z
the-open-network,ton,Toncoin,https://coin-images.coingecko.com/coins/images/17980/large/img-ton.jpg?1724681212,5.28,13375580865,11,26969599643,262882374,5.45,5.23,-0.10763953484003874,-1.9992,-278083372.1651306,-2.03669,2534939940.09935,5111278231.09115,,8.25,-36.06141,2024-06-15T00:36:51.509Z,0.519364,916.09694,2021-09-21T00:33:11.092Z,,2024-09-01T17:44:42.304Z
cardano,ada,Cardano,https://coin-images.coingecko.com/coins/images/975/large/cardano.png?1696502090,0.335131,11946238749,12,15080717417,216300135,0.348346,0.335001,-0.01153782374410356,-3.32819,-411440707.484705,-3.32943,35646894561.6753,45000000000.0,45000000000.0,3.09,-89.13791,2021-09-02T06:00:10.474Z,0.01925275,1641.58571,2020-03-13T02:22:55.044Z,,2024-09-01T17:44:36.368Z
wrapped-steth,wsteth,Wrapped stETH,https://coin-images.coingecko.com/coins/images/18834/large/wstETH.png?1696518295,2899.27,10179758575,13,10179758575,50147056,2970.55,2880.81,-48.43689588081679,-1.64321,-152475515.65043068,-1.47573,3508460.4920053,3508460.4920053,,7256.02,-60.04056,2022-05-13T15:09:54.509Z,558.54,419.11496,2022-05-13T01:36:45.053Z,,2024-09-01T17:44:43.062Z
wrapped-bitcoin,wbtc,Wrapped Bitcoin,https://coin-images.coingecko.com/coins/images/7598/large/wrapped_bitcoin_wbtc.png?1696507857,57871.0,8877683698,14,8877683698,116526959,59250.0,57625.0,-953.5843779015413,-1.62106,-141297543.87338448,-1.56667,153304.87275447,153304.87275447,153304.87275447,73505.0,-21.21862,2024-03-14T07:10:23.403Z,3139.17,1744.71004,2019-04-02T00:00:00.000Z,,2024-09-01T17:44:43.042Z
avalanche-2,avax,Avalanche,https://coin-images.coingecko.com/coins/images/12559/large/Avalanche_Circle_RedWhite_Trans.png?1696512369,21.88,8853639233,15,9728282805,207220730,22.85,21.81,-0.7509589879196028,-3.31874,-308230707.5766449,-3.36428,404934056.525975,444937151.354856,720000000.0,144.96,-84.91799,2021-11-21T14:18:56.538Z,2.8,680.52722,2020-12-31T13:15:21.540Z,,2024-09-01T17:44:34.838Z
shiba-inu,shib,Shiba Inu,https://coin-images.coingecko.com/coins/images/11939/large/shiba.png?1696511800,1.338e-05,7881476473,16,13374952550,185737568,1.385e-05,1.335e-05,-3.69863526423e-07,-2.69046,-221574997.09376907,-2.73446,589260956210494.6,999982345474169.0,,8.616e-05,-84.47614,2021-10-28T03:54:55.568Z,5.6366e-11,23728879.06823,2020-11-28T11:26:25.838Z,,2024-09-01T17:44:41.390Z
weth,weth,WETH,https://coin-images.coingecko.com/coins/images/2518/large/weth.png?1696503332,2462.24,7192601653,17,7195398173,408713859,2524.14,2448.35,-41.27409790987531,-1.64865,-109008982.08341122,-1.49294,2921431.7421167,2922567.60934718,,4799.89,-48.69984,2021-11-09T00:00:00.000Z,82.1,2899.08731,2018-12-15T00:00:00.000Z,,2024-09-01T17:44:42.900Z
chainlink,link,Chainlink,https://coin-images.coingecko.com/coins/images/877/large/chainlink-new-logo.png?1696502009,10.54,6413511954,18,10546805225,216944139,11.09,10.54,-0.4425088118307041,-4.02755,-267708032.17896938,-4.00687,608099971.3083414,1000000000.0,1000000000.0,52.7,-79.97275,2021-05-10T00:13:57.214Z,0.148183,7022.04737,2017-11-29T00:00:00.000Z,,2024-09-01T17:44:38.185Z
bitcoin-cash,bch,Bitcoin Cash,https://coin-images.coingecko.com/coins/images/780/large/bitcoin-cash-circle.png?1696501932,317.32,6269428774,19,6664577772,107808139,323.94,316.16,-3.3972254596675384,-1.05925,-70380284.29020023,-1.11013,19754890.5216508,21000000.0,21000000.0,3785.82,-91.61657,2017-12-20T00:00:00.000Z,76.93,312.53326,2018-12-16T00:00:00.000Z,,2024-09-01T17:44:35.688Z
polkadot,dot,Polkadot,https://coin-images.coingecko.com/coins/images/12171/large/polkadot.png?1696512008,4.11,5787778806,20,6120677571,105381626,4.26,4.11,-0.12290033721589211,-2.90115,-171953871.51831436,-2.88526,1407381840.90917,1488330973.81871,,54.98,-92.51885,2021-11-04T14:10:09.301Z,2.7,52.48468,2020-08-20T05:48:11.359Z,,2024-09-01T17:44:41.717Z
dai,dai,Dai,https://coin-images.coingecko.com/coins/images/9956/large/Badge_Dai.png?1696509996,0.999296,5341762822,21,5341737802,71972333,1.004,0.997016,-0.000411330032471846,-0.04115,-2007818.7024946213,-0.03757,5344668653.44744,5344643619.78945,,1.22,-18.00974,2020-03-13T03:02:50.373Z,0.88196,13.3163,2023-03-11T07:50:50.514Z,,2024-09-01T17:44:36.483Z
leo-token,leo,LEO Token,https://coin-images.coingecko.com/coins/images/8418/large/leo-token.png?1696508607,5.74,5307999549,22,5650054414,522068,5.87,5.72,-0.04043572980816368,-0.69979,-67097535.22741127,-1.2483,925593004.9,985239504.0,,8.14,-29.5088,2022-02-08T17:40:10.285Z,0.799859,616.96389,2019-12-24T15:14:35.376Z,,2024-09-01T17:44:39.353Z
litecoin,ltc,Litecoin,https://coin-images.coingecko.com/coins/images/2/large/litecoin.png?1696501400,64.33,4821989852,23,5405938474,233182773,65.4,63.89,-0.7530995205539881,-1.15715,-54109245.656080246,-1.10968,74926333.2334713,84000000.0,84000000.0,410.26,-84.30398,2021-05-10T03:13:07.904Z,1.15,5505.16186,2015-01-14T00:00:00.000Z,,2024-09-01T17:44:39.837Z
near,near,NEAR Protocol,https://coin-images.coingecko.com/coins/images/10365/large/near.jpg?1696510367,3.93,4347551772,24,4646234432,134942449,4.07,3.91,-0.06855579527204148,-1.71571,-80402368.83041096,-1.81579,1107181322.94878,1183246170.6779,,20.44,-80.7875,2022-01-16T22:09:45.873Z,0.526762,645.43564,2020-11-04T16:09:15.137Z,,2024-09-01T17:44:40.354Z
uniswap,uni,Uniswap,https://coin-images.coingecko.com/coins/images/12504/large/uniswap-logo.png?1720676669,5.68,4274623897,25,5671017417,102625570,6.07,5.67,-0.2995341008709742,-5.01284,-226099410.4309883,-5.02362,753766667.0,1000000000.0,1000000000.0,44.92,-87.36996,2021-05-03T05:25:04.822Z,1.03,450.70191,2020-09-17T01:20:38.214Z,,2024-09-01T17:44:44.203Z
wrapped-eeth,weeth,Wrapped eETH,https://coin-images.coingecko.com/coins/images/33033/large/weETH.png?1701438396,2578.02,3992563678,26,3992563678,15018909,2641.07,2562.32,-41.698805141209505,-1.59173,-75665682.2935853,-1.85992,1548754.3354535,1548754.3354535,,4196.87,-38.60469,2024-03-13T08:29:59.938Z,2231.18,15.48543,2024-01-08T03:35:28.624Z,,2024-09-01T17:44:42.529Z
kaspa,kas,Kaspa,https://coin-images.coingecko.com/coins/images/25751/large/kaspa-icon-exchanges.png?1696524837,0.15916,3913277135,27,3913378452,32201001,0.164667,0.158219,-0.004689101107273775,-2.86184,-116457585.9684596,-2.88996,24589100148.0088,24589736777.2902,28704026601.0,0.207411,-23.4589,2024-08-01T00:40:47.164Z,0.00017105,92712.08393,2022-05-26T14:42:59.316Z,,2024-09-01T17:44:39.194Z
matic-network,matic,Polygon,https://coin-images.coingecko.com/coins/images/4713/large/polygon.png?1698233745,0.40572,3764102500,28,4054858756,161791195,0.422194,0.403689,-0.012543105700114913,-2.99885,-116273691.33056593,-2.99645,9282943566.203985,10000000000.0,10000000000.0,2.92,-86.09603,2021-12-27T02:08:34.307Z,0.00314376,12797.81399,2019-05-10T00:00:00.000Z,"{'times': 153.26620437372407, 'currency': 'usd', 'percentage': 15326.620437372407}",2024-09-01T17:44:40.373Z
internet-computer,icp,Internet Computer,https://coin-images.coingecko.com/coins/images/14495/large/Internet_Computer_logo.png?1696514180,7.27,3412831656,29,3797792251,47134878,7.57,7.24,-0.20873538265639358,-2.79202,-95357372.0330391,-2.71814,469300624.071087,522236797.311626,,700.65,-98.96227,2021-05-10T16:05:53.653Z,2.87,153.77998,2023-09-22T00:29:57.369Z,,2024-09-01T17:44:40.364Z
monero,xmr,Monero,https://coin-images.coingecko.com/coins/images/69/large/monero_logo.png?1696501460,168.28,3106290293,30,3106290293,58311463,171.68,164.61,-2.891726948998496,-1.68941,-51232134.56729412,-1.62254,18446744.0737096,18446744.0737096,,542.33,-68.95743,2018-01-09T00:00:00.000Z,0.216177,77776.93347,2015-01-14T00:00:00.000Z,,2024-09-01T17:44:40.619Z
pepe,pepe,Pepe,https://coin-images.coingecko.com/coins/images/29850/large/pepe-token.jpeg?1696528776,7.37e-06,3101309523,31,3101309523,616988558,7.67e-06,7.27e-06,-1.88983023264e-07,-2.49959,-79425101.945467,-2.49707,420690000000000.0,420690000000000.0,420690000000000.0,1.717e-05,-57.00723,2024-05-27T08:30:07.709Z,5.5142e-08,13283.91561,2023-04-18T02:14:41.591Z,,2024-09-01T17:44:41.054Z
aptos,apt,Aptos,https://coin-images.coingecko.com/coins/images/26455/large/aptos_round.png?1696525528,6.2,3012508999,32,6905987806,127939643,6.52,6.17,-0.22997206992183106,-3.57704,-113272592.17809534,-3.62382,485865819.483934,1113816896.87398,,19.92,-68.87797,2023-01-26T14:25:17.390Z,3.08,101.30013,2022-12-29T21:35:14.796Z,,2024-09-01T17:44:34.572Z
fetch-ai,fet,Artificial Superintelligence Alliance,https://coin-images.coingecko.com/coins/images/5681/large/ASI.png?1719827289,1.16,2915791508,33,3042478928,312413048,1.21,1.13,-0.002797421391010913,-0.24063,-15550076.486940384,-0.53048,2521012371.0,2630547141.0,2630547141.0,3.45,-66.52122,2024-03-28T17:21:18.050Z,0.00816959,14055.00872,2020-03-13T02:24:18.347Z,"{'times': 12.376384275429112, 'currency': 'usd', 'percentage': 1237.6384275429111}",2024-09-01T17:44:39.138Z
ethena-usde,usde,Ethena USDe,https://coin-images.coingecko.com/coins/images/33613/large/USDE.png?1716355685,0.999096,2806444594,34,2805944993,42213445,1.002,0.996421,0.00062864,0.06296,-27997112.375918865,-0.98775,2808683724.82367,2808183724.82367,,1.032,-3.24505,2023-12-20T15:38:34.596Z,0.965354,3.44291,2024-04-13T20:11:19.603Z,,2024-09-01T17:44:37.748Z
